@relation gtzan_rh

@attribute Feature_1 numeric
@attribute Feature_2 numeric
@attribute Feature_3 numeric
@attribute Feature_4 numeric
@attribute Feature_5 numeric
@attribute Feature_6 numeric
@attribute Feature_7 numeric
@attribute Feature_8 numeric
@attribute Feature_9 numeric
@attribute Feature_10 numeric
@attribute Feature_11 numeric
@attribute Feature_12 numeric
@attribute Feature_13 numeric
@attribute Feature_14 numeric
@attribute Feature_15 numeric
@attribute Feature_16 numeric
@attribute Feature_17 numeric
@attribute Feature_18 numeric
@attribute Feature_19 numeric
@attribute Feature_20 numeric
@attribute Feature_21 numeric
@attribute Feature_22 numeric
@attribute Feature_23 numeric
@attribute Feature_24 numeric
@attribute Feature_25 numeric
@attribute Feature_26 numeric
@attribute Feature_27 numeric
@attribute Feature_28 numeric
@attribute Feature_29 numeric
@attribute Feature_30 numeric
@attribute Feature_31 numeric
@attribute Feature_32 numeric
@attribute Feature_33 numeric
@attribute Feature_34 numeric
@attribute Feature_35 numeric
@attribute Feature_36 numeric
@attribute Feature_37 numeric
@attribute Feature_38 numeric
@attribute Feature_39 numeric
@attribute Feature_40 numeric
@attribute Feature_41 numeric
@attribute Feature_42 numeric
@attribute Feature_43 numeric
@attribute Feature_44 numeric
@attribute Feature_45 numeric
@attribute Feature_46 numeric
@attribute Feature_47 numeric
@attribute Feature_48 numeric
@attribute Feature_49 numeric
@attribute Feature_50 numeric
@attribute Feature_51 numeric
@attribute Feature_52 numeric
@attribute Feature_53 numeric
@attribute Feature_54 numeric
@attribute Feature_55 numeric
@attribute Feature_56 numeric
@attribute Feature_57 numeric
@attribute Feature_58 numeric
@attribute Feature_59 numeric
@attribute Feature_60 numeric
@attribute class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@data
4.823698,5.008643,5.608201,4.309426,7.301778,3.876185,3.302406,4.75404,3.0116,4.708174,4.095528,2.786908,4.963904,2.944456,2.247275,4.449279,2.330037,2.731917,1.887757,1.93891,7.302702,1.674719,2.132202,2.694707,1.919003,2.812366,1.845005,1.713117,2.547842,1.611109,2.34546,2.865553,2.139958,2.386038,1.524354,1.857395,3.300157,1.457453,2.095114,1.765774,1.924623,7.866446,1.859008,1.411013,1.565909,1.215637,2.507613,1.450052,1.341491,2.237858,1.299436,1.327407,1.434354,1.40834,1.995369,1.127232,1.295281,2.055262,0.947741,1.359899,hiphop
6.003011,6.928723,6.40159,5.636989,11.057241,6.653331,5.105041,6.422923,3.732275,4.282245,8.673683,5.935888,4.001656,4.343317,4.472029,7.19189,3.933907,3.67501,4.109939,4.00079,9.652898,6.879675,3.487891,3.927131,2.929302,3.541308,5.619842,2.850301,2.816467,2.758055,2.790861,3.896227,2.452474,2.561355,2.666055,2.587274,3.842948,3.294942,2.409057,2.375501,2.189688,2.879853,9.255197,2.516727,2.200337,2.078159,2.158076,4.268809,1.77415,1.505777,2.14788,1.469719,2.088469,1.842848,1.680442,1.780959,1.419693,1.782043,2.377594,1.456337,hiphop
15.155746,6.53581,5.644538,3.30468,3.250822,2.785226,2.604285,2.940134,2.627759,2.734587,2.89555,3.369239,2.830029,2.231406,2.476918,2.600243,2.783115,1.30356,1.673256,1.427885,1.527885,1.205971,1.99987,2.681769,3.822112,1.796509,1.957105,1.353284,1.229072,1.321953,1.383828,1.012651,1.100477,1.444901,1.239171,1.254626,1.070314,1.185563,1.237225,0.943079,1.04865,1.07027,0.803654,1.071689,0.879134,0.736527,1.328708,0.898661,1.22038,1.02162,0.729385,0.793899,0.828567,0.773785,0.732171,0.688574,0.867132,0.807992,0.663034,0.760527,jazz
4.024439,3.345658,2.163012,2.361806,1.912527,1.559528,2.039683,1.41861,1.779657,1.374895,1.250173,1.135123,1.677275,1.643267,1.189881,0.952206,0.803619,0.988734,0.693138,0.926606,0.651865,0.670579,0.808553,0.483239,0.590753,0.55436,0.916294,0.570514,0.506889,0.542856,0.628509,0.551047,0.625826,0.482309,0.491094,0.568205,0.635863,0.488423,0.482729,0.538815,0.607063,0.466043,0.532148,0.470859,0.420798,0.506567,0.447867,0.434152,0.353471,0.357333,0.427192,0.397649,0.310744,0.441659,0.339193,0.381157,0.315582,0.431862,0.407274,0.323008,jazz
18.698298,8.926822,5.596885,4.564354,4.253355,3.167578,2.975389,2.6241,3.003413,2.695431,2.272496,2.187475,1.952339,2.096928,2.354653,1.499724,1.499912,1.509452,1.499666,1.566184,1.337566,1.283626,1.350893,1.479907,1.380289,1.453686,1.315703,1.507027,1.059123,1.378613,1.321125,1.3948,1.058022,1.449356,1.147267,1.283959,1.034757,0.775551,1.032625,0.725959,0.796742,0.772285,0.784869,0.959843,0.8452,0.813437,0.769449,0.626892,0.743903,0.645572,0.689162,0.738953,0.603138,0.698814,0.61746,0.665592,0.738961,0.671169,0.667579,0.597884,jazz
5.154947,5.129957,3.399522,3.806706,3.355607,2.449727,2.475177,2.211304,2.166182,2.47091,1.90614,1.054638,1.681908,1.615141,1.126488,1.282765,1.051114,1.093232,0.878895,1.173811,0.874022,0.842048,0.945411,0.727456,0.752096,0.629519,0.834831,0.78917,0.733938,0.61161,0.758988,0.737664,0.567259,0.675128,0.668435,0.704308,0.634781,0.698815,0.574187,0.76795,0.718048,0.693641,0.659743,0.51746,0.420669,0.454841,0.611768,0.487083,0.451427,0.442829,0.511832,0.477008,0.422485,0.536442,0.475503,0.422788,0.379774,0.436074,0.524222,0.444871,jazz
16.985445,7.814626,6.830287,6.370483,4.983386,3.499141,3.707173,3.278839,2.787897,3.070946,2.89116,2.511791,2.671072,2.17141,2.04246,2.017115,1.722816,2.252316,1.704926,1.639045,1.392097,1.453309,1.146997,1.499845,1.251078,1.412295,1.116381,1.570192,1.295602,1.241971,1.532102,1.875224,2.024971,1.769272,2.127807,1.761884,1.148675,1.001895,1.076591,0.909635,0.822552,0.908256,1.034361,0.770214,0.817856,0.620047,0.742551,0.86668,0.690822,0.706192,0.742601,0.634256,0.565361,0.654596,0.708161,0.554689,0.723996,0.663298,0.586853,0.642121,jazz
15.535632,7.464682,7.102765,5.353261,5.835645,6.354547,5.899775,3.963017,4.124146,4.573707,4.921085,4.017943,3.493436,3.630753,2.625167,3.43849,4.129966,3.282882,3.189555,5.153372,4.485141,4.341567,3.843659,2.880028,2.739884,3.206837,2.785705,2.637252,1.712614,2.380019,2.256277,1.945122,1.587219,1.725199,2.065565,1.592198,1.667608,1.946629,1.659249,1.631687,1.676985,1.938997,1.945268,2.234323,1.790446,1.521257,1.755015,1.70723,1.663747,1.248014,1.281767,1.352783,1.350885,1.32206,1.061664,1.366845,1.324282,1.051033,1.270786,1.310388,jazz
15.32338,12.969412,9.797525,7.251771,6.490479,4.94251,4.09852,3.781442,3.876128,3.918091,2.837123,3.675519,6.909879,2.971726,2.102042,3.278356,2.21026,2.055783,2.426761,1.935981,1.801509,1.591026,1.572233,1.955205,1.55792,2.165972,2.361956,1.567985,1.460648,1.341949,1.107942,1.651604,1.458486,1.535914,1.562692,1.578429,1.417534,1.462372,1.372513,1.570765,1.025042,1.284642,1.207387,1.166067,0.875102,0.964882,0.955836,0.884005,1.040883,0.856033,1.06676,0.930711,1.403542,1.006648,0.786966,0.974994,0.885467,0.953525,0.770778,0.722336,jazz
18.080284,9.139319,9.515755,6.915142,5.850892,5.464365,4.130312,4.234475,3.68677,3.263963,3.067231,3.638233,2.598028,3.128627,3.380192,2.600314,2.521889,2.222179,1.823314,2.137655,1.95207,1.898792,1.502361,1.711666,1.343709,1.546655,1.657004,1.451541,1.511348,1.890128,1.762814,1.58528,1.375757,1.065386,1.42609,1.523831,1.521937,1.081593,1.150469,1.020577,0.892266,0.89099,0.926233,1.011373,0.92731,0.876219,0.763679,0.871433,0.8165,0.842188,0.810443,0.741434,0.781407,0.935799,0.880185,0.712053,0.621548,0.661936,0.744622,0.86152,jazz
11.592617,8.403189,6.377273,5.695686,4.448885,4.162645,3.368612,3.631835,3.877007,3.583962,5.225943,3.011243,2.879132,2.022484,2.324875,2.800518,2.425794,2.052296,2.287799,2.335438,2.763672,3.523168,2.217334,1.6416,2.204853,1.748666,1.876501,2.229451,2.053115,2.024828,1.862582,1.521593,2.037809,1.664322,1.704471,1.527293,1.873696,1.43534,1.266071,1.400504,1.696675,1.352066,1.687132,1.632185,1.432859,1.367744,1.227607,1.388811,1.211439,1.583204,1.20511,1.151557,1.176426,1.385902,1.102297,0.822956,1.001018,1.05854,0.842496,1.601332,jazz
6.332885,4.736331,3.624952,3.458462,3.067985,2.746219,2.555243,1.554246,1.775416,1.451108,1.740703,1.450662,1.052693,1.355711,1.297493,1.176447,1.418834,0.791596,0.911168,0.784589,0.791289,0.956301,0.773843,0.852807,0.848434,0.813555,0.744078,0.919075,0.781311,0.819503,1.019384,0.734074,0.748869,0.955445,0.756369,0.75273,0.794653,0.735695,0.827391,0.623852,0.569331,0.490239,0.500818,0.55557,0.609799,0.563625,0.552298,0.484963,0.413454,0.613532,0.534967,0.567272,0.51944,0.530834,0.492796,0.416707,0.478218,0.495431,0.461832,0.397144,jazz
23.083039,9.815893,5.446812,5.049201,3.422738,4.005739,2.947462,4.139293,2.80297,2.960586,3.060646,2.156529,1.810438,1.798825,1.597909,1.586239,1.506768,1.232069,1.231019,1.046063,1.121045,1.033382,1.309774,1.403617,1.105106,1.368109,0.782301,1.328206,1.25206,0.925639,1.240172,1.186538,1.528075,1.062888,1.438821,0.944386,0.830368,0.876452,0.612062,0.483748,0.608086,0.722629,0.744644,0.616616,0.661435,0.679415,0.550418,0.707544,0.693631,0.468896,0.631582,0.454513,0.42348,0.494608,0.631941,0.581003,0.564708,0.49672,0.543497,0.525242,jazz
6.2772,7.952951,7.99289,5.419054,5.846468,5.223376,4.318553,5.332688,2.74896,4.647298,4.106193,3.651464,3.213085,3.030164,2.511997,3.059824,2.373979,2.427849,2.042377,4.30622,2.216126,1.867559,1.550175,1.593045,2.067924,1.711814,1.662692,1.540901,1.334092,1.138089,1.330799,1.380926,1.815922,1.355994,1.300983,1.084742,1.129525,1.238685,1.227626,1.605559,1.171722,1.108369,0.92855,0.991158,1.160433,1.011919,1.215195,0.911958,1.002312,0.970297,0.953047,0.866189,0.871657,0.872193,0.808691,0.917621,0.852994,0.882049,1.084381,1.330066,jazz
4.648981,4.105591,5.701418,4.843535,3.56028,3.741961,2.4424,2.685907,2.996747,2.677945,3.987461,2.237618,1.490004,2.424555,2.635097,1.674273,1.728365,2.29662,1.915129,1.603815,1.891798,1.651576,1.358855,1.244397,1.576992,1.505478,1.468696,1.119314,0.925586,0.884166,1.398408,1.167789,1.269492,1.559953,0.968995,0.801951,0.921608,0.731845,0.858141,0.735281,0.72401,0.590345,0.695618,0.860354,1.10743,0.742663,0.699701,0.59495,0.662227,0.744485,0.631723,0.631452,0.541698,0.771047,0.562084,0.661912,0.642955,0.588644,0.537141,0.567886,jazz
4.151012,3.328707,3.32918,2.971732,2.561995,2.941515,2.812071,2.231256,2.231398,2.272771,2.006085,2.293043,2.015101,2.138237,2.095431,2.065925,2.246787,1.947719,2.216287,1.653437,1.484726,1.798211,1.465223,1.450385,1.441575,1.656574,1.218111,1.321398,2.173198,1.849476,1.360324,1.194505,1.307174,1.009427,1.10326,1.17528,0.95327,1.259229,1.115569,0.964622,0.843429,0.957445,0.872427,1.145752,0.813036,0.902177,0.92172,0.797116,0.828445,0.800436,0.735831,0.751621,0.81466,0.640744,0.683076,0.851225,0.908997,1.170914,1.577585,0.81451,jazz
13.017841,9.269866,5.126011,4.823949,4.099294,3.133317,1.997332,1.780018,1.930649,2.066531,2.313963,2.369627,2.414531,1.772076,1.727606,1.366818,1.303995,1.286184,1.528265,1.273351,1.126799,0.873414,0.925773,1.16482,1.154259,1.127998,1.000811,1.031793,0.669724,0.776282,0.771475,0.658767,0.607584,0.626879,0.798576,0.738376,0.521924,0.814369,0.720543,0.553034,0.495674,0.548594,0.477054,0.457865,0.495477,0.480341,0.471407,0.40335,0.577477,0.421739,0.430055,0.652666,0.413039,0.56235,0.396219,0.434865,0.337558,0.303374,0.287164,0.327529,jazz
7.205959,7.73811,5.660081,4.43354,3.793534,4.381812,3.621749,3.538996,3.607382,4.137116,3.071174,4.000953,3.323376,3.1749,5.055877,3.146571,3.047896,2.975015,2.552725,2.650212,2.689911,2.744134,3.245356,2.455616,2.825236,1.945931,1.766947,2.251178,2.771511,2.104683,2.528047,2.186321,1.63501,1.778326,1.881762,1.649206,1.338415,1.2994,1.475521,1.836369,1.745634,1.300534,1.421395,1.726351,1.25541,1.713313,1.903013,1.297166,1.250812,0.916671,1.149748,0.950735,0.993685,1.018737,0.97583,0.960923,0.960133,0.940658,0.799995,0.696778,jazz
18.105997,10.829975,8.169446,6.310826,4.797554,4.269589,3.936571,3.268965,2.65779,2.647987,2.810604,2.653853,2.372826,2.264445,2.445215,2.243774,1.945075,2.083118,1.831504,1.281886,1.580173,1.592671,1.982664,1.419324,1.158189,1.05798,1.535978,1.206888,1.248725,1.130772,0.822104,0.9367,0.897534,0.811813,0.827915,0.839407,0.784134,0.807562,0.83317,0.840183,0.824725,0.738324,0.71727,0.833691,0.840634,0.702719,0.631138,0.711892,0.649669,0.624298,0.833061,0.728896,0.658039,0.510098,0.542724,0.581225,0.643412,0.558584,0.460206,0.62523,jazz
5.028761,3.640944,3.269112,3.324924,2.535281,3.191159,3.789165,2.223574,2.015758,2.600995,2.068929,4.696707,2.645584,2.145096,2.314239,2.925999,2.478043,3.01323,3.732075,3.139342,3.379524,2.516176,1.57714,2.41959,2.286416,1.971508,1.224288,2.201146,1.272664,1.743016,1.262381,1.502456,1.215453,1.537615,1.1961,1.049296,1.01748,1.412797,1.456735,1.628369,2.084449,1.333803,1.588245,1.246122,1.098309,1.410047,1.028962,0.863098,0.850101,1.24775,1.023918,0.72989,0.838013,0.868056,0.979524,0.7853,0.949335,0.967042,0.951073,1.071636,jazz
5.069562,4.350526,3.902994,3.436392,3.334716,2.842806,2.299845,2.657641,2.425269,3.116562,2.523875,2.096347,2.354656,1.775512,2.075442,1.580817,1.401928,1.912051,2.169988,2.931958,2.04102,1.353331,1.570048,1.162266,1.152784,1.271785,1.22735,1.464736,0.975067,1.328592,1.011654,1.036803,0.960142,1.027504,0.96107,0.899432,0.962075,1.084927,0.892826,1.154276,0.909835,0.941857,0.772213,0.774077,0.766943,0.772585,0.739519,0.838783,0.827533,0.720181,0.705334,0.666324,0.550231,0.580926,0.697577,0.636279,0.741612,0.731784,0.667436,0.832153,jazz
8.282105,6.080925,6.117211,3.944037,3.756629,3.037045,2.733796,2.528701,2.089027,1.881147,2.518313,1.69973,1.618367,1.294706,1.575672,1.650922,1.397044,1.344722,1.301956,1.292429,1.423906,1.043065,1.020277,1.199255,1.065155,1.134875,0.892261,0.97676,0.83432,1.234179,1.047257,1.085715,0.837902,0.955037,1.075395,0.985143,1.038505,0.874768,1.120862,0.839369,0.693416,0.677264,0.710538,0.692301,0.787068,0.602144,0.673335,0.658339,0.561044,0.599189,0.469147,0.526358,0.57164,0.57428,0.51794,0.53879,0.480589,0.488637,0.485032,0.449038,jazz
7.674703,4.144664,4.43299,3.467458,3.649292,2.757645,1.806433,2.443096,2.377282,2.401113,2.190428,2.026462,1.879763,1.803673,1.551306,1.604736,1.555379,1.73587,1.184852,1.214399,1.172453,1.001101,1.089481,1.248006,0.996838,0.997226,1.122017,1.104759,1.11844,0.700621,1.111355,0.880207,0.692206,0.858106,0.752536,0.639244,0.603129,0.795745,0.619858,0.631504,0.648209,0.974788,0.847265,0.574567,0.673209,0.585465,0.50171,0.504384,0.397571,0.400037,0.395267,0.560678,0.440792,0.472807,0.407079,0.37125,0.471822,0.34324,0.39252,0.436067,jazz
5.308499,6.32368,3.794686,4.034643,4.131761,2.66071,2.167584,2.635527,3.206994,2.935478,2.449246,3.796076,3.167801,2.658725,2.185795,2.074165,2.342328,2.58259,1.832922,1.887061,1.932172,1.669621,1.952243,1.794219,1.74917,1.386295,1.494388,1.702312,1.696423,1.862387,1.362765,1.327921,1.24028,1.352009,1.536886,0.991263,0.932552,1.356393,1.114977,0.911213,1.016431,1.153996,1.009493,0.945551,1.001886,1.063784,1.117128,1.131916,1.094225,1.080646,1.17988,1.125106,0.850628,0.954696,0.747582,0.951846,0.763303,0.805092,0.747312,0.754803,jazz
7.995748,5.767437,5.097718,3.570746,3.51808,2.612498,2.580805,2.194866,2.014969,1.648542,2.039539,1.773719,1.707378,1.464305,1.474093,1.2688,1.408577,1.260245,1.039651,0.836343,0.953588,0.974836,0.955307,1.10294,1.41792,0.712045,0.854573,0.93505,0.740104,0.840431,0.8553,0.647082,0.751128,0.704014,0.761119,0.767881,0.577682,0.636366,0.712272,0.617204,0.65394,0.577125,0.627526,0.598393,0.412815,0.582381,0.600323,0.567955,0.588991,0.728177,0.62532,0.47517,0.482621,0.463296,0.455902,0.411529,0.363538,0.372316,0.394477,0.410125,jazz
12.121852,6.459581,6.836623,5.723813,3.99731,3.681879,3.294481,3.341601,3.113274,3.172409,3.032942,2.205278,2.580003,2.514349,2.418904,2.495288,2.733709,2.049308,1.850151,2.262937,1.640443,2.0257,1.632619,1.94622,1.63209,1.369183,1.874946,1.434462,1.600289,1.412941,1.411376,1.242914,1.551122,1.343975,1.351585,1.264533,1.13429,1.174713,1.108666,1.162264,1.264007,1.108171,1.144846,1.297565,0.990368,1.196793,1.050877,1.124786,1.450704,1.134435,1.283449,1.169027,1.096277,1.44359,1.225297,1.163199,0.839769,0.916488,0.885714,0.880331,jazz
6.029537,4.888261,4.742203,4.745936,3.545,4.661093,3.616852,2.957195,3.313283,3.87985,5.192159,3.885663,2.949402,3.139706,3.298158,2.725786,2.475815,2.792344,2.469965,2.502399,2.934575,2.324956,2.225201,2.177736,1.845676,1.867478,1.487998,2.118453,1.821471,1.937909,1.663309,1.718847,1.589633,1.421587,1.7896,1.205089,1.607698,1.863863,1.391065,1.306236,1.395266,1.669248,1.376588,1.309816,1.537556,0.920704,1.240269,1.133657,1.153858,0.797877,0.915733,0.987401,1.041012,0.916189,0.997037,0.992293,1.008871,0.896775,1.255519,1.061524,jazz
6.950651,5.99474,5.64714,2.645578,5.665871,4.250535,4.0032,3.114699,3.105784,3.219179,3.54277,3.928628,3.772447,3.262201,2.989046,2.226358,3.091345,2.935056,2.71795,3.986944,2.013191,2.075468,2.071438,2.044072,1.959357,1.975197,2.082099,1.883596,1.506014,1.45967,1.53684,1.481791,1.522404,1.367027,1.236395,1.027011,1.096955,1.294516,1.285522,1.673856,1.554464,1.267635,1.227765,1.140885,1.398084,0.968124,1.00723,0.937499,1.138424,0.826036,0.867973,0.869129,0.961196,0.752049,0.914655,0.766154,0.886108,0.959248,0.903758,1.044089,jazz
8.116407,5.396648,4.878373,3.367552,2.641769,2.30089,2.009925,1.79797,1.541273,1.438684,1.164847,1.237518,0.988095,0.876087,0.804961,0.766089,0.722712,0.740967,0.71291,0.681606,0.548069,0.688157,0.570364,0.574353,0.524544,0.522646,0.557388,0.595912,0.527129,0.473358,0.449864,0.402592,0.40763,0.349967,0.324715,0.403248,0.330761,0.345831,0.369355,0.364258,0.309204,0.301711,0.32368,0.312994,0.270814,0.296071,0.226136,0.276097,0.328054,0.217456,0.264093,0.213553,0.32011,0.244665,0.243283,0.243415,0.239746,0.243207,0.218054,0.210882,jazz
6.584212,6.592108,3.596255,4.812988,2.598559,2.319856,2.069233,2.331863,1.943168,1.657815,2.321175,2.302708,2.268274,1.747675,2.400421,1.862121,1.431345,1.499615,2.078513,1.645965,1.631274,1.56289,1.661178,1.679097,1.459272,1.791759,1.549935,2.216538,1.643287,1.30541,1.783334,1.297825,1.676999,1.381494,1.137711,1.133737,1.092554,1.202392,0.861133,0.756979,1.056938,0.988919,0.956833,0.831028,0.682409,0.802264,0.775242,0.628071,0.865532,0.620865,1.13521,0.61255,1.118309,1.125294,1.116213,2.075614,1.001759,0.638064,0.677239,0.828696,jazz
7.202407,6.092931,5.408683,6.878412,3.943451,4.060043,5.071999,3.3641,3.45221,3.143202,3.048009,2.27076,2.462499,2.970928,2.271044,2.070416,2.387176,1.987869,2.3314,3.115871,1.810934,1.951931,1.54417,1.536044,1.616287,1.836817,1.647721,1.250009,1.419712,1.578055,1.226754,1.580235,1.08322,1.542538,1.725807,1.28239,1.545054,1.455782,1.273438,1.35049,1.201697,1.06363,0.949971,1.078069,1.14981,0.862201,0.753712,1.006179,0.721457,0.622629,0.837969,0.735825,0.840141,0.714443,0.613924,0.860016,0.843915,0.958019,1.349431,1.332018,jazz
3.695269,3.615692,3.641356,2.994899,3.235929,2.632543,3.112394,2.102604,2.279456,2.273449,3.732459,2.316357,2.096365,2.361865,1.851037,2.032579,1.576925,1.777569,1.696378,1.638866,1.732336,2.262091,1.545997,1.410686,1.606331,1.198379,1.248361,1.132032,1.187728,1.196364,1.34977,1.228634,1.349133,1.164836,0.902464,1.14692,0.805977,0.914064,0.891518,0.995134,0.987053,0.97867,0.952492,1.563938,1.235137,0.856315,1.118328,0.743814,0.648473,0.729014,0.709974,0.564678,0.522306,0.638673,0.570138,0.550015,0.492312,0.635818,0.761994,0.584944,jazz
11.133164,6.812488,5.700819,3.151505,3.280716,2.295999,2.308655,1.846935,1.792615,1.647013,1.872852,1.448067,1.429797,0.994952,1.376317,1.113158,1.091853,1.002237,0.953305,0.903589,1.024342,0.922434,0.899203,0.860809,1.020836,1.006961,0.813019,0.720414,0.682282,0.819186,0.719573,0.580513,0.694872,0.602435,0.561989,0.603364,0.559764,0.517458,0.591014,0.454534,0.473298,0.446735,0.392874,0.42758,0.399876,0.467065,0.433974,0.429396,0.385065,0.426234,0.362028,0.382092,0.389055,0.380274,0.420675,0.427859,0.381883,0.360639,0.31799,0.424723,jazz
5.63481,4.279432,3.60236,3.291708,3.436488,2.977217,2.629593,1.999625,2.513237,2.984106,2.248561,1.808645,1.887773,2.32164,1.653768,2.504598,2.869591,2.102212,2.159834,1.991059,1.843626,2.317988,1.379543,1.409266,1.291588,1.440542,1.453449,1.790995,1.17601,1.273691,1.319595,1.177756,1.939332,1.610667,1.370041,1.297416,0.841289,1.120316,1.061126,0.914786,1.041411,0.881376,0.956226,0.754593,1.000106,0.843212,0.914724,0.977548,0.809579,1.164753,1.149651,0.859573,1.131772,0.951489,0.87691,0.858935,0.803332,0.713654,0.632406,0.761911,jazz
5.706694,5.577524,4.757267,3.400995,3.010578,3.144216,3.228776,2.528502,2.27943,2.4078,2.836537,2.034737,3.570434,1.706517,1.465553,2.289183,1.674465,1.56733,1.761498,1.684339,1.426441,1.265515,1.022445,1.114237,1.4328,1.823629,0.913688,0.908681,1.121086,0.951737,0.809308,0.752064,0.985518,0.849219,0.714461,0.877941,0.929612,1.638644,2.173377,1.045525,0.775793,0.882391,0.666287,0.725866,0.53781,0.631538,0.516197,0.587783,0.737465,0.548423,0.772253,0.681205,0.719752,0.67082,0.782824,0.615675,0.648302,0.616327,0.712857,0.630468,jazz
7.82644,9.273549,8.363781,5.654538,4.011074,4.029469,3.393998,4.283146,5.050642,3.860684,2.957224,2.602288,2.966664,3.86927,2.52775,2.661701,2.389127,2.678996,4.185854,2.665972,2.052884,2.046456,1.750683,2.079732,1.540117,1.491691,1.710467,3.451468,1.75803,1.354113,1.425344,1.466696,1.260443,1.385827,1.771016,1.57426,1.79494,2.073325,1.468959,0.922518,0.925047,0.926032,1.035241,1.052885,0.896572,0.949234,1.588747,0.958134,0.868477,0.617892,0.78129,0.986876,0.781393,0.781823,0.855828,1.282222,1.050063,0.859226,0.834194,0.764117,jazz
11.75734,10.585899,7.17158,7.438798,7.973447,8.249032,5.610082,6.970551,5.021584,4.905908,6.104733,5.631051,4.234251,5.905301,5.148355,5.755389,6.138583,3.878554,10.403477,6.90389,6.000583,4.486804,3.58061,3.697466,2.984131,3.893259,3.027356,2.574596,3.493194,3.86295,2.51797,3.244549,2.354265,2.150078,2.960573,2.476581,2.574084,3.146224,4.587072,2.054719,1.79814,2.076539,1.498514,1.634453,2.194275,2.097107,2.197996,1.740367,1.43051,1.59198,1.902924,1.436965,1.616786,1.906126,1.668975,1.90296,1.99697,5.252857,1.851434,1.564085,jazz
11.561301,7.95674,5.131883,3.535259,3.452414,2.95567,4.733641,2.436827,2.134332,2.71037,3.091197,2.355294,2.532453,2.85102,2.03028,2.119808,2.277352,1.629986,1.591111,1.844485,2.061492,1.827154,1.9936,1.843072,1.352436,1.333808,1.65002,1.523301,1.264336,1.421214,1.718674,1.176597,1.522903,1.153214,1.380947,1.157526,1.367273,0.961366,1.162969,1.009127,0.845932,0.976922,0.822213,0.865012,0.960777,0.794282,0.848598,0.969729,0.80061,0.731758,0.827535,0.622053,0.732998,0.957629,0.709569,0.816056,0.70512,0.71204,0.662554,0.612563,jazz
4.326737,6.555944,7.4301,5.253739,5.116025,4.971365,4.86089,4.143906,3.787592,4.940255,4.156817,5.708875,5.639224,3.229913,4.570682,4.167485,4.684174,4.066317,5.483581,3.238228,3.654153,3.718181,3.767865,4.350924,9.814453,2.749512,3.334194,2.946155,2.446776,2.157742,3.231578,3.104878,2.485894,2.058822,2.269974,2.285797,2.166175,1.97444,1.619936,2.098237,1.517615,1.729364,1.906056,1.478279,1.408098,1.603233,1.680372,1.769472,2.978579,4.61295,1.59318,1.836414,1.8725,1.152714,1.172214,1.31546,1.211118,1.447127,1.261678,1.087804,jazz
11.142581,6.931875,6.108663,6.115248,4.520194,4.439483,4.391281,4.509277,4.438946,5.709269,3.888894,3.557134,3.243396,3.394903,2.994833,2.745687,2.950866,3.002688,4.022802,2.758095,2.361469,2.095118,2.066565,2.145003,2.062761,2.133409,2.123959,2.352863,3.564325,2.241707,2.507392,2.039393,1.699792,2.026785,1.79493,2.232567,2.108313,1.979296,1.701664,1.537875,1.590624,1.410437,1.343496,1.431821,1.197059,1.301347,1.017506,1.494061,1.075793,1.015287,0.953639,0.875033,1.078382,0.929464,0.949228,1.001876,1.241767,1.295843,1.308366,0.877535,jazz
10.000948,10.020543,6.398053,6.350897,5.264019,4.594769,4.754722,4.277696,3.506483,3.583452,3.224732,3.671515,3.202996,3.669553,5.202084,3.204325,3.624504,2.539575,1.844515,2.91283,2.085503,2.062302,1.749736,2.145908,1.796769,1.468928,1.843887,2.130196,2.051659,2.254593,1.674334,1.521124,1.49717,1.33291,1.413738,1.370948,1.552647,1.327914,1.413249,1.573559,1.580507,1.432212,1.567327,1.751847,1.235937,0.911293,1.103159,0.994788,1.059248,0.839928,1.02548,0.884304,0.980877,0.971362,0.915264,0.84314,0.967708,1.102955,1.048939,1.235758,jazz
11.291598,8.873087,7.389382,7.145506,6.847595,5.416279,5.564095,4.718862,3.832447,4.392515,3.555547,3.681051,3.476208,3.338724,3.417852,3.131024,3.112266,3.34897,6.22115,8.362574,3.11595,3.147818,2.309052,2.246099,2.09045,1.79406,1.604551,1.51103,1.872066,1.690627,1.735382,1.616285,1.422395,1.646788,1.422197,1.670953,1.578689,1.97866,4.269045,2.384271,1.700449,1.42243,1.542804,1.464366,1.51993,1.460792,1.277067,1.033174,1.273975,0.99286,1.060642,1.109955,1.031954,1.062233,1.043591,1.062724,1.089733,1.302849,3.274161,1.301382,jazz
