@relation gtzan_ssd

@attribute Feature_1 numeric
@attribute Feature_2 numeric
@attribute Feature_3 numeric
@attribute Feature_4 numeric
@attribute Feature_5 numeric
@attribute Feature_6 numeric
@attribute Feature_7 numeric
@attribute Feature_8 numeric
@attribute Feature_9 numeric
@attribute Feature_10 numeric
@attribute Feature_11 numeric
@attribute Feature_12 numeric
@attribute Feature_13 numeric
@attribute Feature_14 numeric
@attribute Feature_15 numeric
@attribute Feature_16 numeric
@attribute Feature_17 numeric
@attribute Feature_18 numeric
@attribute Feature_19 numeric
@attribute Feature_20 numeric
@attribute Feature_21 numeric
@attribute Feature_22 numeric
@attribute Feature_23 numeric
@attribute Feature_24 numeric
@attribute Feature_25 numeric
@attribute Feature_26 numeric
@attribute Feature_27 numeric
@attribute Feature_28 numeric
@attribute Feature_29 numeric
@attribute Feature_30 numeric
@attribute Feature_31 numeric
@attribute Feature_32 numeric
@attribute Feature_33 numeric
@attribute Feature_34 numeric
@attribute Feature_35 numeric
@attribute Feature_36 numeric
@attribute Feature_37 numeric
@attribute Feature_38 numeric
@attribute Feature_39 numeric
@attribute Feature_40 numeric
@attribute Feature_41 numeric
@attribute Feature_42 numeric
@attribute Feature_43 numeric
@attribute Feature_44 numeric
@attribute Feature_45 numeric
@attribute Feature_46 numeric
@attribute Feature_47 numeric
@attribute Feature_48 numeric
@attribute Feature_49 numeric
@attribute Feature_50 numeric
@attribute Feature_51 numeric
@attribute Feature_52 numeric
@attribute Feature_53 numeric
@attribute Feature_54 numeric
@attribute Feature_55 numeric
@attribute Feature_56 numeric
@attribute Feature_57 numeric
@attribute Feature_58 numeric
@attribute Feature_59 numeric
@attribute Feature_60 numeric
@attribute Feature_61 numeric
@attribute Feature_62 numeric
@attribute Feature_63 numeric
@attribute Feature_64 numeric
@attribute Feature_65 numeric
@attribute Feature_66 numeric
@attribute Feature_67 numeric
@attribute Feature_68 numeric
@attribute Feature_69 numeric
@attribute Feature_70 numeric
@attribute Feature_71 numeric
@attribute Feature_72 numeric
@attribute Feature_73 numeric
@attribute Feature_74 numeric
@attribute Feature_75 numeric
@attribute Feature_76 numeric
@attribute Feature_77 numeric
@attribute Feature_78 numeric
@attribute Feature_79 numeric
@attribute Feature_80 numeric
@attribute Feature_81 numeric
@attribute Feature_82 numeric
@attribute Feature_83 numeric
@attribute Feature_84 numeric
@attribute Feature_85 numeric
@attribute Feature_86 numeric
@attribute Feature_87 numeric
@attribute Feature_88 numeric
@attribute Feature_89 numeric
@attribute Feature_90 numeric
@attribute Feature_91 numeric
@attribute Feature_92 numeric
@attribute Feature_93 numeric
@attribute Feature_94 numeric
@attribute Feature_95 numeric
@attribute Feature_96 numeric
@attribute Feature_97 numeric
@attribute Feature_98 numeric
@attribute Feature_99 numeric
@attribute Feature_100 numeric
@attribute Feature_101 numeric
@attribute Feature_102 numeric
@attribute Feature_103 numeric
@attribute Feature_104 numeric
@attribute Feature_105 numeric
@attribute Feature_106 numeric
@attribute Feature_107 numeric
@attribute Feature_108 numeric
@attribute Feature_109 numeric
@attribute Feature_110 numeric
@attribute Feature_111 numeric
@attribute Feature_112 numeric
@attribute Feature_113 numeric
@attribute Feature_114 numeric
@attribute Feature_115 numeric
@attribute Feature_116 numeric
@attribute Feature_117 numeric
@attribute Feature_118 numeric
@attribute Feature_119 numeric
@attribute Feature_120 numeric
@attribute Feature_121 numeric
@attribute Feature_122 numeric
@attribute Feature_123 numeric
@attribute Feature_124 numeric
@attribute Feature_125 numeric
@attribute Feature_126 numeric
@attribute Feature_127 numeric
@attribute Feature_128 numeric
@attribute Feature_129 numeric
@attribute Feature_130 numeric
@attribute Feature_131 numeric
@attribute Feature_132 numeric
@attribute Feature_133 numeric
@attribute Feature_134 numeric
@attribute Feature_135 numeric
@attribute Feature_136 numeric
@attribute Feature_137 numeric
@attribute Feature_138 numeric
@attribute Feature_139 numeric
@attribute Feature_140 numeric
@attribute Feature_141 numeric
@attribute Feature_142 numeric
@attribute Feature_143 numeric
@attribute Feature_144 numeric
@attribute Feature_145 numeric
@attribute Feature_146 numeric
@attribute Feature_147 numeric
@attribute Feature_148 numeric
@attribute Feature_149 numeric
@attribute Feature_150 numeric
@attribute Feature_151 numeric
@attribute Feature_152 numeric
@attribute Feature_153 numeric
@attribute Feature_154 numeric
@attribute Feature_155 numeric
@attribute Feature_156 numeric
@attribute Feature_157 numeric
@attribute Feature_158 numeric
@attribute Feature_159 numeric
@attribute Feature_160 numeric
@attribute Feature_161 numeric
@attribute Feature_162 numeric
@attribute Feature_163 numeric
@attribute Feature_164 numeric
@attribute Feature_165 numeric
@attribute Feature_166 numeric
@attribute Feature_167 numeric
@attribute Feature_168 numeric
@attribute class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@data
1.189794,3.494476,3.018504,3.078899,2.335332,2.287365,2.096211,2.270691,2.074883,2.226732,2.348802,2.093059,2.540713,2.830557,3.210243,3.186135,2.767663,2.176181,1.619087,1.434378,1.083056,0.563583,0.001315,0.001066,0.341322,1.799132,1.491982,1.558698,1.55994,1.533424,1.464745,1.565721,1.556889,2.272384,1.872983,1.642157,1.799615,2.210559,2.529286,2.439868,1.602485,0.725568,0.341904,0.215802,0.142629,0.032405,0.000003,0,0.19493,-0.06285,0.565895,0.427503,1.114271,0.887965,1.128131,1.099615,1.675559,1.9309,1.364052,1.328006,0.825049,0.632582,0.555014,0.596934,0.587735,0.981741,0.83289,0.781412,1.226606,0.843493,10.017682,1,2.259017,2.496716,3.577882,3.348617,4.926797,3.955394,4.693619,4.153116,7.540358,8.370073,5.493741,5.16622,3.722891,3.060729,2.887695,3.080412,3.212972,3.995098,3.372605,3.323397,4.509452,3.650473,132.897089,1,1.169835,3.547134,2.928361,3.014592,2.122214,2.114428,1.859023,1.954833,1.790167,1.877945,2.07118,1.827129,2.365282,2.621002,3.066393,3.007306,2.666489,1.994287,1.498596,1.353609,0.977744,0.532057,0.001066,0.001066,0.11357,0.437025,0.586712,0.509103,0.181304,0.283997,0.277641,0.368623,0.236312,0.284503,0.309198,0.309105,0.397047,0.42595,0.577087,0.720645,0.597009,0.789751,0.544502,0.559368,0.432032,0.194845,0.001066,0.001066,2.738639,6.856029,7.267096,7.496251,7.347931,7.143661,6.975919,7.211224,8.758822,9.563409,8.228039,7.098945,7.779548,7.831158,8.552339,8.289755,6.848985,5.384737,3.60941,3.000573,2.639948,1.288897,0.023048,0.001066,rock
1.697625,3.22032,3.082132,2.6461,2.30666,2.512283,2.585129,2.698546,2.506283,2.22784,2.46079,2.163202,3.192557,3.439257,4.153615,4.293742,3.38327,3.403366,2.13601,1.828102,1.163782,0.580036,0.00247,0.001066,0.45739,1.318524,1.791012,0.886575,0.81404,0.751299,1.171178,1.210577,1.267598,1.417949,2.203174,1.146305,2.658542,4.000029,4.369021,4.3592,1.74463,2.138584,0.51823,0.461436,0.331564,0.116325,0.000029,0,0.611603,0.383796,0.622633,0.026239,0.01057,0.223094,0.811461,1.374514,1.090128,1.555251,1.843838,1.634797,0.930291,1.379117,0.930995,0.855748,0.714815,0.896247,-0.056488,0.183179,0.424012,0.255206,6.404496,1,3.343733,3.435653,3.493936,2.666242,2.299634,2.648146,4.193979,7.27313,4.725186,6.346529,7.615644,6.95585,3.970742,5.169814,3.626825,3.263497,3.826656,3.779172,2.854604,3.365639,2.59995,2.296474,58.55725,1,1.619129,3.154097,2.979263,2.675783,2.338666,2.494473,2.468463,2.569125,2.310026,1.973149,2.080961,1.92142,2.918287,2.901171,3.746107,3.777083,3.244447,3.140963,2.15438,1.786734,1.095829,0.569583,0.001066,0.001066,0.324376,0.51344,0.530097,0.485391,0.412213,0.595259,0.569405,0.752366,0.538576,0.50395,0.612004,0.577327,0.691202,0.684176,0.970481,1.033551,0.868576,0.838695,0.39307,0.240174,0.098399,0.009916,0.001066,0.001066,4.096599,7.36458,8.475322,5.557162,4.627268,5.027444,7.235193,7.864092,6.704786,7.447836,8.896963,7.504318,8.966151,11.520412,11.470054,11.20815,8.804615,8.888491,4.206754,4.109034,2.8093,1.565303,0.059467,0.001066,rock
0.536555,1.663883,1.892169,1.570198,1.383469,1.402539,1.018986,1.105892,0.866196,0.926351,1.009801,1.057678,1.251037,1.368862,1.988949,1.939291,1.476807,0.989726,0.814325,0.728098,0.522612,0.270425,0.001682,0.001066,0.32807,0.672618,0.571443,0.590033,0.749745,0.986868,0.434589,0.418631,0.263389,0.373097,0.56798,0.65728,1.007807,0.948535,2.005641,1.46313,0.635722,0.264486,0.251336,0.211146,0.115871,0.042506,0.000011,0,1.978336,0.892969,0.770745,0.831703,1.27577,0.971192,1.418646,1.139039,1.134928,1.169344,1.40893,1.398184,1.370107,1.232515,1.040682,0.965484,0.89395,1.150519,1.155288,1.101276,0.849997,1.082699,7.674377,1,6.2148,5.463512,5.562178,3.695702,5.013485,3.525768,5.350115,4.612255,4.554609,4.548855,5.016199,5.006099,4.687849,4.44712,3.57718,3.670054,3.791198,5.003172,4.487867,4.443514,3.707071,3.986752,128.880459,1,0.299423,1.581004,1.851248,1.447584,1.183766,1.162938,0.84444,0.989436,0.766711,0.80636,0.83722,0.842685,0.959321,1.118338,1.609183,1.663858,1.327693,0.915751,0.697714,0.644097,0.471946,0.21714,0.001066,0.001066,0.031061,0.060943,0.230164,0.2102,0.158592,0.107135,0.113392,0.147154,0.133875,0.116869,0.063514,0.073512,0.102505,0.204386,0.284578,0.296937,0.191369,0.109298,0.064705,0.032911,0.007964,0.001066,0.001066,0.001066,2.70755,5.398872,5.366525,4.341912,5.069953,4.948165,3.872905,3.709437,2.945885,3.24919,3.890847,4.402904,4.772269,4.755342,6.286796,6.125005,4.410597,3.110097,2.810871,2.629344,1.82778,1.00774,0.01772,0.001066,rock
1.52145,3.146455,3.17513,2.661289,2.165018,2.514473,2.208246,2.146692,1.659339,1.577126,1.570341,1.44466,1.897931,2.396182,3.18614,3.252556,2.670307,2.348281,1.741801,1.581296,1.267256,0.719025,0.011426,0.001066,0.87337,1.938494,2.101941,1.031508,1.147652,1.498236,1.219562,1.096319,0.933718,1.040121,0.827492,0.631602,1.158321,1.332569,1.674529,1.83245,1.121095,0.70656,0.469227,0.472897,0.329625,0.141173,0.000501,0,1.640937,0.939894,1.319368,0.484495,0.77293,0.64428,0.886638,0.838014,1.381707,1.235633,1.039073,1.299804,0.982493,0.675797,0.185119,0.230445,0.31725,0.083273,0.514342,0.395384,0.114539,0.363696,2.929599,1,6.535981,4.134377,6.091915,3.534561,3.440543,3.298151,3.781949,3.678587,5.216737,4.476415,3.796422,5.004882,3.697147,3.16315,2.875153,2.635878,2.819375,2.885546,3.068665,3.342518,2.702278,2.956402,12.743596,1,1.332487,2.927054,2.949329,2.559471,1.982547,2.331171,2.017729,1.915837,1.403062,1.310138,1.31354,1.240429,1.64788,2.232539,3.196825,3.228457,2.627572,2.34543,1.665365,1.584513,1.291845,0.700307,0.001066,0.001066,0.152763,0.666478,0.472895,0.38209,0.209689,0.17912,0.251674,0.284943,0.186698,0.183648,0.250782,0.197084,0.266966,0.304594,0.481559,0.477043,0.486432,0.431139,0.340575,0.164591,0.088692,0.022396,0.001066,0.001066,5.42048,8.632055,9.889495,6.318181,6.011792,6.6745,6.387039,5.958895,5.458588,5.354025,4.498419,4.727616,5.559679,6.173008,7.2662,7.428247,5.996905,5.064345,4.04884,4.031785,2.929638,2.047045,0.146882,0.001066,rock
1.635447,3.443402,3.136102,2.615104,2.024227,2.097568,1.876648,1.760388,1.673477,1.624585,1.679469,1.672163,2.181112,2.329195,2.856469,3.281447,3.173453,2.307833,1.792382,1.676546,1.323771,0.73599,0.009209,0.001066,0.358624,0.981289,0.707965,0.69728,0.720469,0.853358,0.86011,0.949907,0.564166,0.433175,0.571773,0.659589,1.272443,1.12212,1.670342,2.448998,2.303666,0.52367,0.339309,0.340821,0.287903,0.119543,0.000608,0,0.59973,0.414481,0.301988,0.389014,0.976415,0.995298,1.311459,1.919407,1.386913,1.219007,1.259934,1.441411,1.342915,1.16862,1.105047,1.057081,1.271914,0.695433,0.728657,0.626581,1.078186,1.123099,4.983727,1,3.700352,3.74403,3.396519,3.319175,4.674874,4.577368,5.559474,7.80723,6.501407,5.431967,5.415386,5.92319,4.978249,5.125764,4.552398,4.261616,5.529231,3.728999,4.093469,4.328836,6.220622,6.753352,38.390859,1,1.579431,3.389639,3.112277,2.57043,1.883951,1.939024,1.68922,1.490187,1.554752,1.507016,1.513807,1.504746,1.906038,2.145113,2.599668,3.007974,2.761986,2.234371,1.70559,1.648589,1.265456,0.691914,0.001417,0.001066,0.287892,0.930941,0.929767,0.605661,0.453321,0.468757,0.346268,0.332383,0.34584,0.373043,0.388061,0.391514,0.489278,0.528016,0.755577,0.854105,0.873832,0.911942,0.600247,0.448784,0.292042,0.117406,0.001066,0.001066,3.985003,7.472954,6.037199,5.357829,5.668742,5.815425,5.691621,6.398661,5.270558,4.423747,4.914402,5.053533,6.608212,6.820753,7.822479,8.606491,8.495768,5.211191,4.267733,4.040518,3.919908,2.416038,0.202035,0.001066,rock
0.622079,1.65773,2.006528,1.938551,2.073026,1.674133,1.347281,1.061673,1.065723,0.848977,1.056683,0.919072,1.342889,1.415982,2.014579,1.962837,2.322535,1.41163,1.10804,1.309484,0.911302,0.422652,0.004568,0.001066,0.182781,0.453075,0.557777,0.576311,1.297973,0.917863,0.608674,0.38522,0.149497,0.125493,0.187664,0.231209,0.529695,0.532634,0.892813,0.713657,1.331699,0.411991,0.272599,0.42861,0.241734,0.095245,0.000146,0,1.669956,0.866799,0.590656,0.857883,0.811939,1.358188,1.580373,1.196717,0.446919,0.635275,1.029935,1.330341,1.258014,1.010729,0.747826,0.639079,0.639089,0.781957,0.486535,0.450161,0.674583,0.914532,4.786921,1,6.271431,4.424202,3.419856,4.065569,2.968745,5.972859,6.38678,4.647029,3.491432,3.848005,5.262301,6.249438,4.918158,4.171817,3.23617,3.51859,2.913951,4.19893,2.798576,3.225383,3.476309,3.267358,30.712777,1,0.488332,1.57569,1.929927,1.839095,1.773256,1.458825,1.159298,0.908439,1.042722,0.816673,1.004258,0.816703,1.187084,1.261475,1.863465,1.868655,2.130244,1.355341,1.072236,1.305328,0.862795,0.34584,0.001066,0.001066,0.108154,0.254968,0.428864,0.392981,0.292584,0.246703,0.253246,0.148032,0.212428,0.122099,0.213276,0.169372,0.253438,0.323443,0.466379,0.469497,0.474504,0.293222,0.166649,0.124353,0.065331,0.003167,0.001066,0.001066,2.641323,4.444746,4.804741,4.717999,5.57188,6.118077,4.818612,3.381072,2.454914,2.25785,3.019647,3.135573,4.209575,4.111419,5.088766,4.911146,5.967899,3.882082,2.782134,3.352911,2.603254,1.4579,0.078321,0.001066,rock
0.723501,2.051305,2.401282,2.189364,1.610506,1.437084,1.097155,1.073845,0.865141,1.161075,0.982773,0.917345,1.56148,2.115112,2.28682,2.204437,2.457514,2.163914,1.40047,1.244784,0.854096,0.369261,0.00328,0.001066,0.156035,0.704867,0.879844,0.657364,0.888657,0.706143,0.489958,0.393941,0.33641,0.410367,0.416064,0.464089,0.638102,1.346115,1.971568,1.097513,1.84287,0.890957,0.580187,0.451418,0.225391,0.071465,0.000165,0,0.805634,0.824449,0.903033,0.741699,1.299901,1.464306,1.580253,2.534162,2.534373,1.260787,2.555134,2.681428,1.250945,0.906404,1.176966,0.773049,1.244705,0.751853,1.81385,1.278744,0.870238,1.154676,8.216694,1,3.594792,4.561139,4.357185,3.699858,5.266845,5.548263,7.358,12.348794,13.007946,6.376813,12.222629,13.416655,5.048561,3.88008,4.758937,3.795246,5.786316,3.745814,9.241121,5.54798,3.750828,4.775495,95.210584,1,0.659701,1.949673,2.277804,2.071382,1.361715,1.212227,0.943439,0.953718,0.756458,1.080597,0.836347,0.757116,1.414349,1.930624,2.002625,2.04575,2.217452,2.038311,1.277063,1.133554,0.775711,0.327411,0.001066,0.001066,0.055587,0.3148,0.529318,0.558525,0.262929,0.31408,0.109636,0.190711,0.079861,0.101456,0.195591,0.092866,0.212653,0.294745,0.272913,0.377553,0.419162,0.388372,0.145211,0.111408,0.030858,0.002345,0.001066,0.001066,2.158975,5.743567,6.447548,5.246587,5.408646,4.719479,4.331677,4.591747,4.078948,4.304113,4.554395,4.761978,4.509706,6.032944,7.125877,5.623131,7.518903,5.841411,5.302887,4.237253,2.579634,1.489927,0.131171,0.001066,rock
2.77774,4.125724,3.411348,3.701234,2.276994,3.055101,2.619253,2.8394,2.529294,2.306991,2.474757,2.484156,2.749175,2.768651,3.3729,3.781846,2.990636,2.870758,2.25089,1.791002,1.26569,0.805016,0.015431,0.001066,1.085639,3.105059,1.784715,3.164693,1.315503,2.70804,2.206271,2.828038,2.642776,1.533501,2.006079,1.93226,2.53918,2.150679,2.904667,3.995366,1.828867,1.573549,0.838971,0.640666,0.380812,0.194592,0.000734,0,0.749254,0.742185,0.726197,1.026186,1.216099,0.972051,1.440832,1.533927,1.666852,1.078308,1.463299,1.333316,1.053231,1.321243,1.228596,1.475312,1.126446,1.139327,0.92736,0.662411,0.632911,0.647249,2.401682,1,3.944439,4.127887,4.145321,3.973729,5.229106,4.091192,5.396233,5.705579,5.985627,3.929033,5.741128,5.079607,3.786819,5.514358,5.318255,5.680702,4.813343,5.260393,4.167318,3.20906,2.977159,2.792108,8.785007,1,2.691499,3.939432,3.285519,3.329912,2.114787,2.796626,2.159524,2.408452,2.034871,2.009654,2.117442,2.124564,2.367045,2.45982,3.03792,3.296249,2.768834,2.673008,2.101242,1.661475,1.160931,0.721353,0.002075,0.001066,0.582868,0.643096,0.562859,0.644719,0.3156,0.482335,0.487023,0.642751,0.441505,0.406389,0.516165,0.496379,0.499101,0.568483,0.731914,0.838075,0.78072,0.715966,0.566047,0.339442,0.178842,0.070266,0.001066,0.001066,6.918282,11.787224,9.329848,10.481848,7.017888,9.243,9.509622,9.895,9.592092,6.949308,9.024657,8.356777,8.426748,9.815903,11.044845,12.053661,8.996026,8.354777,6.163882,4.741848,3.45043,2.22277,0.150171,0.001066,rock
2.726848,4.85514,3.999178,3.620457,3.040667,3.04598,2.898175,2.690115,2.225425,2.177246,1.92985,2.154221,2.549461,2.463862,2.892899,3.399912,2.392185,2.872621,2.074435,1.625601,1.255169,0.738795,0.016818,0.001066,1.078585,2.941221,2.095952,1.612845,1.739428,1.521129,1.821556,1.905853,1.71849,2.018029,0.953349,1.400837,2.243638,1.756224,2.580358,2.962939,1.283836,2.74694,0.946173,0.655151,0.527422,0.167076,0.000954,0,1.02265,0.417507,0.611834,0.275152,0.774358,0.952746,1.137661,0.954951,1.01028,0.951651,1.190291,1.097968,1.122192,0.981963,1.175837,0.758799,1.052798,1.308863,1.058767,1.39864,1.694644,1.158992,2.555223,1,4.476224,3.8056,3.416822,2.629233,3.69614,4.471363,4.478374,3.966096,3.695086,3.84607,4.73351,4.98757,4.364982,3.710797,4.347666,3.062152,4.381434,4.498066,4.077274,5.400232,6.49497,4.357091,10.194329,1,2.593856,4.827773,3.857913,3.550791,2.860173,2.872152,2.63422,2.456747,1.874076,1.853872,1.71783,1.914495,2.29259,2.181294,2.458284,2.975605,2.204044,2.384454,1.82103,1.441136,1.051708,0.643958,0.001331,0.001066,0.767812,0.911156,0.871907,0.87887,0.545672,0.765597,0.755413,0.463848,0.419122,0.430305,0.354435,0.416588,0.455092,0.440279,0.564076,0.705217,0.51184,0.613704,0.55472,0.470937,0.30746,0.134296,0.001066,0.001066,6.698402,11.575707,9.59472,7.542012,7.856143,7.836047,8.297186,7.331839,6.244727,6.334148,5.743407,6.889848,7.955261,7.271345,8.840352,8.871263,6.873051,9.17398,6.126791,5.077142,4.623309,2.562319,0.179813,0.001066,rock
2.622977,4.470747,4.035537,3.714718,2.680834,3.192712,2.574559,2.776163,2.552541,2.303805,2.472946,2.363659,3.266582,2.986563,4.008665,4.125867,3.58164,3.336302,2.641813,2.149462,1.588897,0.893154,0.017275,0.001066,1.538094,4.15793,2.488337,1.631144,1.274058,1.370494,1.60808,1.267344,1.192251,0.970113,1.542471,1.342421,2.680917,2.140753,2.859561,3.571343,2.476412,2.572822,1.390325,0.975512,0.639189,0.210824,0.001063,0,0.796283,0.753167,0.870683,0.721724,1.08941,0.841519,1.627726,1.333651,1.605967,1.490553,1.565064,1.566779,1.512057,1.409516,1.148659,0.971772,1.276813,1.132039,1.315325,1.249044,1.308997,1.225057,2.925044,1,3.659383,3.375872,4.370012,3.42361,4.293563,3.903174,6.516065,5.801138,6.941097,6.885831,5.884795,6.332917,5.937822,5.391113,5.118102,3.915913,4.970482,3.966599,4.942817,4.736817,4.884505,5.043518,13.320288,1,2.469339,4.08792,3.844096,3.533612,2.440483,3.0067,2.215671,2.536189,2.307383,2.121388,2.15206,2.097058,2.810751,2.648135,3.735957,3.78662,3.210491,2.931893,2.376133,1.9155,1.391614,0.802059,0.001494,0.001066,0.401418,0.999861,1.041793,1.14521,0.715021,0.910806,0.846808,0.848984,0.784194,0.648486,0.731413,0.745232,0.992094,0.883612,1.16973,1.198205,1.26003,1.126737,0.971479,0.716756,0.455243,0.175563,0.001066,0.001066,7.51487,12.881644,11.052872,8.335039,7.140886,7.744991,8.504101,7.59028,7.574961,7.088351,7.420391,7.496651,10.73579,9.280077,11.995186,11.47374,11.24093,9.005257,7.524384,6.165206,4.955426,2.927598,0.223004,0.001066,rock
2.740308,4.421648,3.751361,3.773012,3.142218,3.036687,2.397262,2.440901,2.247846,1.798923,2.007076,2.293372,2.753094,2.753702,3.497564,3.557764,3.112458,3.176215,2.558071,1.868318,1.278001,0.733202,0.015898,0.001066,1.029566,1.757959,1.690678,2.038677,1.959106,2.227697,1.839085,0.879863,1.040846,0.784756,0.825214,1.26171,1.303335,1.556617,2.078405,2.155313,1.222692,1.210934,0.655328,0.617597,0.435943,0.159572,0.001191,0,2.101697,1.04626,0.973105,0.620931,0.891792,1.036433,1.657078,1.08165,1.31713,1.340026,1.274047,1.319586,0.856953,0.8712,1.038416,1.047588,1.933467,1.304014,1.493763,1.668161,1.57306,1.49238,3.443519,1,10.096793,6.318338,4.873091,3.415354,4.451127,4.235154,6.880227,5.51396,5.521121,6.061993,5.492657,5.773642,3.611589,3.227041,3.917189,4.126156,10.256326,5.160372,6.95427,6.908617,6.127691,5.992425,17.437329,1,2.635491,4.30526,3.548819,3.591027,2.931896,2.690414,2.073298,2.27904,2.052444,1.61227,1.821747,2.050788,2.489125,2.415295,3.111714,3.187341,2.828859,2.941621,2.395701,1.673939,1.105716,0.63726,0.001719,0.001066,1.052225,1.548401,1.170353,0.999942,0.623896,0.74641,0.614016,0.801074,0.610134,0.401087,0.599926,0.664873,0.763621,0.881096,1.217479,1.304703,1.4347,1.444788,1.305519,0.782169,0.421244,0.198179,0.001066,0.001066,8.332109,11.55567,9.68784,8.928611,9.06098,8.934562,8.325746,6.968759,6.888351,6.06368,6.093529,6.978561,7.083607,7.417988,9.027726,9.720743,9.79749,8.350921,6.898303,5.882399,4.372755,2.574971,0.261011,0.001066,rock
2.107424,3.618029,3.341224,2.854205,2.324318,2.272793,2.251581,2.097283,1.849169,1.56679,1.73621,2.066181,2.203626,2.321411,2.6281,3.195653,2.567099,2.766232,2.272336,1.807399,1.306714,0.743617,0.015556,0.001066,1.129456,2.599808,1.811117,1.750537,1.79383,1.865805,2.359063,1.538206,1.693256,1.082315,1.135239,2.172554,2.191325,2.277873,2.199182,3.364781,2.351346,2.318947,1.270913,0.854572,0.417711,0.153913,0.000892,0,1.528694,1.013925,1.263335,0.860647,0.754514,1.130278,1.587822,1.102578,1.76271,1.682526,1.175317,1.396109,1.25789,1.117708,1.19385,0.839189,1.337419,1.030608,0.786673,0.88827,0.972237,0.858219,3.230659,1,8.15192,6.017244,5.800907,3.467249,3.071643,4.25373,6.317746,4.149413,6.635421,7.112723,4.690148,4.75745,4.293504,3.869866,4.720488,3.656579,5.097755,4.124624,3.266654,3.759175,3.784708,3.821455,16.683872,1,2.097658,3.560807,3.183472,2.593155,2.067697,1.914767,1.845273,1.779131,1.485118,1.306887,1.52513,1.620299,1.761119,1.887026,2.356906,2.981118,2.198574,2.443517,2.050412,1.63665,1.163498,0.686585,0.002117,0.001066,0.154076,0.276252,0.746734,0.645075,0.237497,0.277573,0.252291,0.326213,0.267811,0.179109,0.221659,0.20593,0.343968,0.305688,0.486072,0.532866,0.542178,0.508122,0.492019,0.374809,0.300511,0.108813,0.001066,0.001066,7.566519,11.406892,9.378177,7.278175,6.9838,8.02305,9.333378,7.108135,7.384747,6.531727,6.405644,7.885647,7.308416,8.023468,8.483895,9.968112,9.291167,8.566172,6.418958,5.518292,3.751536,2.321221,0.214783,0.001066,rock
2.43819,4.103466,3.906069,3.415964,2.723978,2.815534,2.535951,2.371254,2.283745,1.764386,1.88628,1.787373,2.105208,2.052867,2.576998,2.740382,1.905815,2.127276,1.680639,1.3326,0.848556,0.47758,0.008181,0.001066,1.127481,2.431993,1.745967,1.398207,2.369861,3.319303,2.130416,2.146827,2.594633,1.233899,1.206494,1.1854,1.565328,1.590744,2.802005,3.08153,1.219189,1.760539,1.402083,0.869291,0.390543,0.165448,0.00053,0,1.369614,0.348016,0.510979,0.502523,1.183929,1.825621,1.620351,1.764446,2.308264,1.808039,1.983512,1.806627,1.659904,1.785867,1.697562,1.468548,1.991722,1.339303,1.536105,1.669244,1.900233,1.565124,4.673718,1,7.236992,3.731598,3.366042,3.009784,4.351982,6.343611,6.562084,6.397154,10.13774,7.300395,9.415688,7.239658,5.753191,6.288228,6.08556,4.960559,8.433532,4.322186,5.572031,6.756292,7.926441,6.318047,29.26071,1,2.423143,4.177256,3.847344,3.326905,2.352754,2.245801,2.113018,1.883781,1.805719,1.468481,1.595502,1.484815,1.710669,1.63996,2.114687,2.205839,1.52972,1.657421,1.307771,1.101062,0.722853,0.407832,0.001066,0.001066,0.264545,0.822724,1.015904,1.002937,0.415948,0.640786,0.607127,0.463601,0.530611,0.448143,0.545751,0.464285,0.579274,0.667873,0.682943,0.755096,0.660699,0.587152,0.367147,0.214794,0.100669,0.015528,0.001066,0.001066,7.586462,10.387212,8.957266,7.15622,8.276071,10.027935,9.093503,8.772551,9.249482,6.476127,7.054774,6.537073,7.30112,7.344487,8.775746,9.211294,7.116009,6.919813,6.561686,5.750693,3.774669,2.138268,0.188258,0.001066,rock
