@relation gtzan_blues_classic_country_disco_hiphop_jazz_metal_pop_reggae_rock_lsp

@attribute Mean_Acc1000_Mean_Mem40_LSP_1_f0 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_2_f1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_3_f2 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_4_f3 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_5_f4 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_6_f5 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_7_f6 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_8_f7 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_9_f8 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_10_f9 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_11_f10 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_12_f11 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_13_f12 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_14_f13 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_15_f14 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_16_f15 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_17_f16 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_18_f17 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_1_f18 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_2_f19 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_3_f20 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_4_f21 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_5_f22 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_6_f23 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_7_f24 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_8_f25 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_9_f26 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_10_f27 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_11_f28 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_12_f29 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_13_f30 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_14_f31 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_15_f32 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_16_f33 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_17_f34 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_18_f35 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_1_f36 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_2_f37 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_3_f38 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_4_f39 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_5_f40 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_6_f41 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_7_f42 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_8_f43 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_9_f44 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_10_f45 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_11_f46 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_12_f47 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_13_f48 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_14_f49 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15_f50 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_16_f51 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_17_f52 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_18_f53 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_1_f54 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_2_f55 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_3_f56 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4_f57 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_5_f58 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_6_f59 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_7_f60 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_8_f61 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_9_f62 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_10_f63 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_11_f64 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_12_f65 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_13_f66 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_14_f67 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_15_f68 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_16_f69 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_17_f70 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18_f71 numeric
@attribute class {blues,classical,country,hiphop,jazz,metal,pop,reggae,rock}

@data
0.146471,0.324221,0.482669,0.646691,0.812519,0.953465,1.107662,1.22299,1.395304,1.530104,1.696601,1.823496,1.987112,2.104005,2.247577,2.337461,2.496182,2.576979,0.048642,0.058336,0.05605,0.058155,0.058738,0.065314,0.061844,0.059402,0.06332,0.062318,0.065274,0.065001,0.063611,0.064395,0.063241,0.064877,0.066977,0.068639,0.027141,0.046401,0.057316,0.074713,0.0934,0.109821,0.126937,0.139893,0.159266,0.1743,0.19323,0.207614,0.226414,0.239259,0.255616,0.265773,0.283726,0.293586,0.009481,0.020262,0.03281,0.045841,0.060647,0.070438,0.08342,0.093781,0.106883,0.119327,0.132167,0.143049,0.156335,0.166528,0.17901,0.186489,0.199658,0.205485,hiphop
0.173224,0.364145,0.541984,0.677771,0.825097,0.957002,1.115954,1.24337,1.398924,1.533404,1.68789,1.816482,1.995308,2.113909,2.2585,2.344469,2.481416,2.561824,0.061696,0.076311,0.082771,0.07712,0.075049,0.082995,0.080262,0.082259,0.085041,0.080701,0.081031,0.082924,0.086777,0.07858,0.074248,0.068813,0.069596,0.072951,0.058056,0.061242,0.073507,0.081918,0.097801,0.114018,0.131479,0.145502,0.160984,0.176651,0.195027,0.210188,0.229292,0.242376,0.258367,0.267109,0.282754,0.292565,0.013924,0.018487,0.034959,0.044529,0.056714,0.065066,0.077914,0.088369,0.103644,0.114729,0.125771,0.135046,0.151842,0.163391,0.176158,0.185485,0.196975,0.202413,hiphop
0.168638,0.336152,0.495312,0.636418,0.804513,0.928597,1.081782,1.222513,1.38616,1.518525,1.683874,1.811786,1.982413,2.098251,2.254192,2.351849,2.494611,2.602197,0.059337,0.056904,0.064378,0.065387,0.065739,0.081983,0.084801,0.095649,0.084194,0.099295,0.095585,0.104693,0.099942,0.105101,0.10185,0.113171,0.115522,0.129979,0.025812,0.044091,0.060015,0.074576,0.092575,0.109,0.125615,0.140192,0.15848,0.174231,0.191482,0.206829,0.226577,0.239769,0.256796,0.268317,0.283663,0.296451,0.013294,0.020707,0.034775,0.04365,0.057369,0.062605,0.07541,0.086988,0.10213,0.109908,0.126056,0.134248,0.148754,0.15767,0.17204,0.177926,0.190764,0.19677,hiphop
0.152591,0.386229,0.529287,0.682383,0.822933,0.955833,1.090947,1.213981,1.372464,1.498096,1.657791,1.787067,1.938606,2.065264,2.215785,2.318782,2.466889,2.581216,0.068532,0.072737,0.069008,0.065987,0.064947,0.067803,0.070193,0.079872,0.083121,0.088066,0.107123,0.089041,0.079502,0.07506,0.075627,0.070002,0.076539,0.091884,0.037913,0.05709,0.068854,0.085027,0.099151,0.113194,0.129516,0.142953,0.157273,0.172991,0.191119,0.204024,0.221865,0.236198,0.252683,0.264091,0.280943,0.29393,0.013893,0.023216,0.035284,0.04614,0.055865,0.065941,0.074965,0.084749,0.102268,0.11038,0.119264,0.134531,0.148048,0.159537,0.173221,0.183319,0.194763,0.202013,hiphop
0.176301,0.326865,0.512035,0.647613,0.793601,0.919533,1.08479,1.221761,1.39418,1.522548,1.687214,1.812712,1.978826,2.093572,2.24172,2.346083,2.49885,2.579427,0.037006,0.049891,0.06469,0.053006,0.05505,0.065571,0.068638,0.070725,0.06877,0.071842,0.072043,0.06578,0.066344,0.063319,0.065516,0.064848,0.065708,0.06611,0.027374,0.041035,0.063286,0.076314,0.09392,0.108681,0.12588,0.140909,0.160237,0.176337,0.194013,0.207434,0.226463,0.23864,0.255371,0.267127,0.284298,0.292947,0.009226,0.023372,0.036596,0.047174,0.058369,0.066788,0.081535,0.09322,0.106106,0.114887,0.129444,0.141227,0.154428,0.165805,0.177933,0.186885,0.199954,0.20723,hiphop
0.150508,0.275242,0.452082,0.603554,0.793529,0.927858,1.100111,1.225838,1.404018,1.532743,1.692566,1.829916,1.999344,2.11192,2.258012,2.344928,2.485636,2.572763,0.037195,0.051974,0.061785,0.06955,0.067514,0.073269,0.073467,0.082088,0.082144,0.080476,0.080412,0.07869,0.076441,0.070032,0.069798,0.067731,0.069155,0.074724,0.02143,0.037247,0.062213,0.0737,0.092389,0.110347,0.129297,0.142141,0.163003,0.179918,0.198536,0.212799,0.230972,0.242239,0.258149,0.267617,0.284762,0.295014,0.014053,0.017084,0.025152,0.040183,0.056526,0.06432,0.077313,0.088185,0.1028,0.110751,0.122438,0.135344,0.151206,0.163622,0.176783,0.185351,0.195259,0.202087,hiphop
0.178026,0.331991,0.477646,0.635132,0.779474,0.902381,1.060518,1.209498,1.361009,1.487385,1.65973,1.790752,1.958579,2.07714,2.233482,2.332337,2.484523,2.572047,0.032525,0.038194,0.041286,0.044759,0.042529,0.053065,0.057035,0.067317,0.062758,0.064614,0.068323,0.061968,0.062189,0.061758,0.064398,0.062108,0.063462,0.067083,0.028596,0.042581,0.059572,0.074235,0.090069,0.103753,0.121928,0.138293,0.154585,0.169026,0.188487,0.203026,0.221824,0.236148,0.253439,0.26557,0.282312,0.29254,0.009521,0.022363,0.035609,0.045901,0.057852,0.067667,0.080919,0.092645,0.105623,0.115826,0.129442,0.141812,0.156443,0.165247,0.17853,0.18594,0.199399,0.205695,hiphop
0.207077,0.356774,0.500949,0.63538,0.797732,0.912685,1.063415,1.195833,1.358596,1.491689,1.659287,1.783815,1.955437,2.078859,2.233997,2.336861,2.480395,2.60228,0.055945,0.055803,0.062239,0.065798,0.063919,0.066204,0.075246,0.083691,0.082302,0.094101,0.087907,0.088661,0.084489,0.083236,0.083425,0.087244,0.097426,0.112024,0.028367,0.044508,0.063459,0.078788,0.094114,0.107869,0.124055,0.139243,0.15566,0.170636,0.189749,0.202435,0.222237,0.236837,0.254896,0.267016,0.283291,0.296835,0.01216,0.021833,0.032816,0.041579,0.057535,0.064272,0.075754,0.085507,0.101453,0.110571,0.124688,0.136365,0.151175,0.161194,0.173761,0.18182,0.192503,0.200619,hiphop
0.17863,0.349721,0.487595,0.65741,0.805038,0.932569,1.084136,1.227288,1.390696,1.504846,1.674904,1.806902,1.962983,2.084509,2.233157,2.330731,2.480259,2.576703,0.068045,0.051484,0.061697,0.056667,0.058082,0.065119,0.072839,0.07815,0.068691,0.073121,0.076253,0.066323,0.065267,0.066259,0.066422,0.066643,0.070964,0.07617,0.033785,0.042712,0.061423,0.076195,0.093955,0.108979,0.130229,0.144535,0.163621,0.177991,0.198525,0.213593,0.227324,0.239665,0.256308,0.266333,0.283067,0.293041,0.014223,0.02628,0.032518,0.046318,0.057279,0.06687,0.073403,0.086684,0.09963,0.107229,0.119595,0.131472,0.149426,0.161396,0.174295,0.183837,0.19602,0.205028,hiphop
0.152634,0.377068,0.599851,0.730452,0.869953,1.025062,1.170679,1.309851,1.473292,1.617865,1.793009,1.955723,2.111684,2.249772,2.411349,2.549935,2.694726,2.836358,0.069432,0.090226,0.078392,0.065744,0.076315,0.07339,0.071088,0.0773,0.080696,0.08746,0.082388,0.089804,0.087474,0.087357,0.082233,0.07644,0.077107,0.082399,0.036741,0.050818,0.073745,0.087086,0.101485,0.119565,0.134139,0.151166,0.175533,0.189092,0.205561,0.224773,0.243214,0.256913,0.27537,0.289348,0.305976,0.323795,0.014937,0.034297,0.040288,0.052516,0.062743,0.073612,0.08817,0.097398,0.106055,0.11827,0.13766,0.150961,0.1631,0.17738,0.190782,0.204577,0.216015,0.224076,hiphop
0.155905,0.323719,0.498587,0.646099,0.817675,0.970094,1.116285,1.28948,1.471226,1.599315,1.740178,1.904874,2.073871,2.224915,2.379742,2.515567,2.683423,2.852931,0.052821,0.06474,0.072441,0.077212,0.083318,0.085147,0.097946,0.100947,0.08254,0.084171,0.092202,0.097417,0.083344,0.081946,0.085895,0.083654,0.083423,0.079615,0.033909,0.047517,0.068189,0.082263,0.098501,0.115526,0.13398,0.15464,0.169949,0.18389,0.198964,0.217751,0.236644,0.253535,0.270551,0.286322,0.304569,0.324771,0.013375,0.023843,0.032632,0.044948,0.057473,0.070185,0.078172,0.087429,0.110124,0.119884,0.13194,0.144495,0.160687,0.173362,0.18631,0.197789,0.213269,0.226767,hiphop
0.164921,0.347916,0.512757,0.672133,0.799209,0.956161,1.076132,1.216901,1.443895,1.620239,1.782404,1.927873,2.087643,2.244972,2.402361,2.541953,2.691903,2.858186,0.04849,0.060623,0.074531,0.062842,0.076776,0.076494,0.081484,0.117586,0.096217,0.091556,0.080588,0.079095,0.085696,0.082015,0.083323,0.083191,0.08588,0.086707,0.026734,0.042645,0.060527,0.07814,0.097602,0.113248,0.127937,0.143824,0.164681,0.186114,0.203572,0.218961,0.237152,0.255997,0.273505,0.291608,0.307639,0.326462,0.009456,0.024231,0.037359,0.050594,0.057293,0.068809,0.077776,0.084324,0.106796,0.119697,0.135903,0.15007,0.162487,0.174818,0.188184,0.197111,0.210597,0.224589,hiphop
0.166645,0.357774,0.524257,0.676497,0.850504,0.991463,1.14142,1.298098,1.45655,1.604747,1.76631,1.935041,2.103849,2.24218,2.401497,2.537841,2.692736,2.837723,0.0604,0.069345,0.075223,0.081454,0.067239,0.072929,0.075764,0.082919,0.091651,0.088362,0.075697,0.072076,0.071361,0.077324,0.082803,0.080953,0.086355,0.088922,0.031952,0.044428,0.065224,0.081591,0.10237,0.116819,0.133334,0.148239,0.168791,0.187293,0.205456,0.226837,0.244295,0.258813,0.275418,0.292551,0.309343,0.323867,0.015133,0.022282,0.031824,0.041609,0.054166,0.066985,0.080325,0.095559,0.10426,0.114966,0.130572,0.142643,0.158767,0.171105,0.185531,0.195177,0.208314,0.222541,hiphop
0.154512,0.372066,0.540007,0.737997,0.90362,1.066265,1.217327,1.366616,1.508637,1.666415,1.800274,1.95114,2.09993,2.254967,2.404851,2.561283,2.7147,2.853647,0.049561,0.043526,0.04938,0.053802,0.060287,0.060749,0.058253,0.052815,0.06131,0.059286,0.066628,0.065379,0.069328,0.073649,0.068209,0.077795,0.070306,0.072341,0.020545,0.048799,0.064681,0.085218,0.104491,0.122101,0.139918,0.157214,0.172786,0.191793,0.206736,0.224053,0.239664,0.257335,0.273943,0.291918,0.309556,0.325136,0.01213,0.024722,0.036003,0.052667,0.064281,0.078853,0.090748,0.103773,0.114981,0.127252,0.137569,0.150386,0.164002,0.176284,0.190573,0.201767,0.215901,0.227574,hiphop
0.203445,0.35182,0.49926,0.654876,0.848791,0.982273,1.112183,1.266133,1.425711,1.598942,1.792647,1.957927,2.121873,2.281398,2.435172,2.593275,2.737219,2.880917,0.046696,0.042369,0.053292,0.060344,0.048726,0.048393,0.058407,0.067235,0.065619,0.071795,0.06808,0.068356,0.073157,0.076523,0.078934,0.075898,0.074414,0.075568,0.036463,0.043647,0.068603,0.084515,0.102548,0.115367,0.130699,0.147402,0.16629,0.186421,0.207884,0.224847,0.24462,0.263793,0.280861,0.297686,0.312685,0.328246,0.015021,0.029848,0.039922,0.045249,0.059392,0.072788,0.080948,0.093244,0.105111,0.118518,0.135496,0.151556,0.163537,0.176047,0.188929,0.203797,0.217069,0.230082,hiphop
0.139194,0.321621,0.488516,0.626627,0.7656,0.907244,1.067422,1.271795,1.444188,1.601664,1.765389,1.914158,2.073771,2.226927,2.39213,2.551219,2.707286,2.862648,0.063015,0.062911,0.060538,0.065969,0.066688,0.069673,0.08515,0.083848,0.085113,0.086214,0.084574,0.08515,0.085697,0.08411,0.08461,0.080953,0.076561,0.07615,0.028119,0.046286,0.065544,0.078609,0.09057,0.106,0.123533,0.144154,0.164178,0.182847,0.201737,0.21893,0.236471,0.254164,0.271892,0.289685,0.307485,0.325404,0.011454,0.026126,0.033939,0.04312,0.054091,0.064766,0.078374,0.097635,0.112345,0.124865,0.138129,0.150006,0.163113,0.174318,0.188897,0.202801,0.216226,0.228881,hiphop
0.175353,0.393165,0.558371,0.683475,0.82427,0.967375,1.123172,1.280972,1.448295,1.587507,1.762716,1.907106,2.055703,2.203192,2.375945,2.534991,2.703878,2.86334,0.050426,0.058841,0.055419,0.059458,0.066562,0.07227,0.070166,0.076231,0.065766,0.065276,0.068934,0.067728,0.075656,0.084714,0.079735,0.072341,0.075305,0.076102,0.024133,0.051009,0.067225,0.081801,0.101475,0.115293,0.135904,0.156074,0.174535,0.186561,0.206823,0.221608,0.236328,0.252615,0.273238,0.290289,0.308275,0.325815,0.024232,0.033997,0.045503,0.05301,0.064677,0.077167,0.088818,0.103097,0.115285,0.126145,0.141925,0.151711,0.163052,0.173358,0.186732,0.201069,0.215561,0.229073,hiphop
0.210257,0.369609,0.531721,0.68409,0.850271,1.008729,1.144123,1.287205,1.437431,1.580329,1.735628,1.899978,2.06385,2.219786,2.383452,2.535221,2.692954,2.848755,0.042596,0.060082,0.054656,0.056943,0.059269,0.058564,0.063849,0.067742,0.063096,0.061224,0.068663,0.069105,0.066305,0.068021,0.066281,0.06775,0.069025,0.070838,0.028261,0.048344,0.064252,0.078558,0.098651,0.115798,0.130902,0.146435,0.164215,0.179435,0.198615,0.216579,0.235385,0.252531,0.271717,0.28942,0.306169,0.324784,0.011344,0.023176,0.035651,0.049003,0.061769,0.074958,0.085537,0.097727,0.109894,0.123564,0.133176,0.148016,0.161996,0.175671,0.189021,0.200936,0.215667,0.227307,hiphop
0.143527,0.346827,0.52023,0.68,0.826833,0.984608,1.130184,1.300974,1.489655,1.645954,1.794859,1.934536,2.082332,2.230406,2.392211,2.52955,2.683492,2.845634,0.069598,0.071015,0.072608,0.067617,0.080676,0.078905,0.088334,0.093565,0.090394,0.080658,0.075951,0.079611,0.081656,0.084607,0.07821,0.079199,0.085571,0.079775,0.031208,0.049775,0.06622,0.081146,0.098105,0.114286,0.130144,0.148436,0.168822,0.186945,0.203449,0.219788,0.236246,0.253154,0.272557,0.28698,0.304228,0.323162,0.013934,0.020829,0.032025,0.045882,0.05574,0.069245,0.079898,0.094922,0.112383,0.126107,0.139589,0.150173,0.162932,0.174975,0.188144,0.200903,0.213092,0.227116,hiphop
0.176679,0.391701,0.531426,0.676555,0.828329,0.968149,1.10968,1.257712,1.417587,1.577392,1.732247,1.884412,2.046846,2.21361,2.377115,2.54101,2.711398,2.888119,0.072378,0.060201,0.052632,0.063099,0.064567,0.073492,0.07955,0.09564,0.094533,0.103559,0.105082,0.098779,0.10107,0.09798,0.096726,0.103324,0.100018,0.094783,0.045377,0.052808,0.069394,0.086653,0.101514,0.116491,0.131574,0.14777,0.165484,0.183324,0.19753,0.213264,0.231628,0.250021,0.268587,0.28743,0.306972,0.327413,0.020787,0.031458,0.039737,0.049672,0.062879,0.073643,0.085549,0.095391,0.10812,0.120387,0.133497,0.148008,0.161216,0.175212,0.188772,0.201582,0.21553,0.229755,hiphop
0.194912,0.348965,0.529819,0.695943,0.866062,0.998784,1.145646,1.270181,1.462731,1.610935,1.777013,1.933525,2.103679,2.26267,2.428024,2.580687,2.734031,2.896646,0.057322,0.072428,0.08573,0.098558,0.091537,0.101637,0.098411,0.109956,0.094128,0.082402,0.082371,0.083305,0.080712,0.084586,0.085925,0.080778,0.076173,0.085191,0.029255,0.046118,0.070472,0.09123,0.111242,0.130081,0.146471,0.156101,0.177741,0.192988,0.210084,0.227954,0.24649,0.261562,0.280291,0.296235,0.311792,0.329893,0.018132,0.026454,0.034388,0.042753,0.054941,0.06408,0.075296,0.086521,0.103499,0.118128,0.130218,0.14348,0.158206,0.173669,0.187289,0.201972,0.21723,0.229944,hiphop
0.184294,0.343912,0.51066,0.651457,0.800565,0.931466,1.080955,1.229652,1.408723,1.570766,1.738214,1.899245,2.057979,2.224185,2.38024,2.550054,2.724472,2.893287,0.049419,0.045738,0.062398,0.057296,0.054231,0.065805,0.06962,0.097048,0.089903,0.077811,0.074467,0.07065,0.071541,0.071366,0.067998,0.072193,0.071743,0.073492,0.034604,0.045784,0.065163,0.07698,0.093022,0.107625,0.124044,0.14162,0.160145,0.17747,0.19616,0.214617,0.232227,0.251177,0.26857,0.288126,0.308505,0.328012,0.014518,0.02353,0.034612,0.046668,0.059674,0.071374,0.0841,0.095351,0.109861,0.124164,0.138164,0.152005,0.165562,0.179147,0.193322,0.206339,0.220113,0.23351,hiphop
0.157625,0.274581,0.459913,0.620315,0.83327,0.997674,1.158426,1.300361,1.487697,1.614052,1.813755,1.979683,2.098085,2.266623,2.466217,2.623127,2.785213,2.900166,0.0574,0.070652,0.084791,0.102989,0.090249,0.095131,0.085042,0.113,0.092078,0.079905,0.089456,0.07436,0.081115,0.084631,0.083446,0.079377,0.074777,0.074124,0.034764,0.043382,0.070871,0.087471,0.101303,0.1188,0.134945,0.152907,0.170272,0.182887,0.207102,0.225993,0.240495,0.25888,0.281218,0.299154,0.316866,0.330188,0.016981,0.024698,0.033766,0.044022,0.060067,0.072712,0.086612,0.096187,0.112288,0.125193,0.138035,0.153538,0.161642,0.176117,0.193861,0.206788,0.222366,0.231802,hiphop
0.14424,0.228105,0.418221,0.613079,0.805255,0.972724,1.121074,1.249364,1.452569,1.622917,1.825037,1.990495,2.145167,2.2867,2.453839,2.601725,2.76496,2.917517,0.030459,0.047104,0.078519,0.085011,0.08484,0.096742,0.084182,0.100903,0.09347,0.089666,0.087862,0.083978,0.077937,0.080397,0.081597,0.082731,0.082332,0.07686,0.022467,0.053777,0.076501,0.098721,0.134461,0.137583,0.148074,0.162735,0.175863,0.193959,0.217825,0.234414,0.247414,0.262262,0.282342,0.297218,0.316625,0.33319,0.012848,0.034863,0.037671,0.049802,0.059135,0.070825,0.087819,0.096309,0.107941,0.119688,0.132893,0.147494,0.164618,0.177632,0.190561,0.204691,0.21699,0.231575,hiphop
0.176001,0.339168,0.51088,0.656587,0.819584,0.962978,1.120907,1.254046,1.426988,1.580275,1.734282,1.889335,2.072387,2.251035,2.411981,2.565105,2.737212,2.907973,0.049336,0.063686,0.060467,0.064424,0.062945,0.067845,0.065691,0.064322,0.067208,0.069932,0.073111,0.075834,0.079648,0.074903,0.076387,0.079307,0.079156,0.07652,0.03249,0.058787,0.068249,0.082888,0.099759,0.114483,0.13158,0.143331,0.162981,0.180429,0.19767,0.214371,0.235323,0.25755,0.275733,0.292973,0.312927,0.330843,0.014493,0.025626,0.033769,0.046087,0.056733,0.069436,0.083464,0.095572,0.10937,0.122289,0.134804,0.148508,0.16257,0.176174,0.188932,0.201616,0.215537,0.232291,hiphop
0.153771,0.362238,0.515674,0.703866,0.841797,0.990022,1.127422,1.284966,1.457681,1.611867,1.760404,1.912215,2.061478,2.235347,2.404022,2.570753,2.716,2.871422,0.067025,0.063349,0.069881,0.070574,0.071395,0.077039,0.078759,0.087283,0.083086,0.075615,0.079172,0.081733,0.087042,0.088438,0.086667,0.079499,0.076593,0.086226,0.032451,0.066833,0.064456,0.082535,0.099167,0.115552,0.131701,0.150123,0.168841,0.185388,0.201682,0.219036,0.23637,0.257101,0.275072,0.294418,0.310295,0.325156,0.013582,0.015825,0.034222,0.049554,0.058957,0.069713,0.081233,0.090398,0.106356,0.12164,0.134504,0.146673,0.15776,0.171301,0.1876,0.200863,0.214433,0.229864,hiphop
0.149616,0.281533,0.437912,0.58439,0.720216,0.892014,1.038902,1.187881,1.376901,1.555599,1.708113,1.872764,2.071795,2.247024,2.407024,2.555423,2.722825,2.896171,0.03849,0.038058,0.067587,0.059202,0.084738,0.092757,0.098416,0.109921,0.107147,0.106705,0.104183,0.098543,0.088109,0.085161,0.082968,0.079059,0.082965,0.080512,0.032937,0.039061,0.055981,0.077329,0.089385,0.109673,0.124421,0.14063,0.164353,0.184777,0.198744,0.214241,0.238406,0.257672,0.274901,0.289963,0.308755,0.328228,0.011961,0.014148,0.028021,0.038488,0.048211,0.059278,0.07087,0.08092,0.094054,0.109981,0.124979,0.140578,0.157458,0.173476,0.188141,0.203659,0.217034,0.232454,hiphop
0.210246,0.358502,0.491096,0.638024,0.821026,0.935533,1.063335,1.167422,1.351483,1.568514,1.743776,1.896093,2.059768,2.223511,2.406481,2.570897,2.748016,2.910868,0.045835,0.058574,0.056671,0.071966,0.05852,0.068026,0.072125,0.097536,0.10835,0.08884,0.076204,0.079119,0.080436,0.084064,0.083837,0.083294,0.082468,0.08001,0.037161,0.058196,0.070325,0.083724,0.103096,0.110799,0.128226,0.146769,0.17027,0.18098,0.20153,0.216286,0.235836,0.255882,0.27433,0.292292,0.314249,0.331948,0.01597,0.02685,0.033232,0.048179,0.05984,0.071013,0.079787,0.089008,0.098012,0.117812,0.131179,0.146873,0.159431,0.171041,0.189139,0.203919,0.216436,0.231541,hiphop
0.157625,0.274581,0.459913,0.620315,0.83327,0.997674,1.158426,1.300361,1.487697,1.614052,1.813755,1.979683,2.098085,2.266623,2.466217,2.623127,2.785213,2.900166,0.0574,0.070652,0.084791,0.102989,0.090249,0.095131,0.085042,0.113,0.092078,0.079905,0.089456,0.07436,0.081115,0.084631,0.083446,0.079377,0.074777,0.074124,0.034764,0.043382,0.070871,0.087471,0.101303,0.1188,0.134945,0.152907,0.170272,0.182887,0.207102,0.225993,0.240495,0.25888,0.281218,0.299154,0.316866,0.330188,0.016981,0.024698,0.033766,0.044022,0.060067,0.072712,0.086612,0.096187,0.112288,0.125193,0.138035,0.153538,0.161642,0.176117,0.193861,0.206788,0.222366,0.231802,hiphop
0.149008,0.30537,0.486007,0.642502,0.789833,0.945056,1.123628,1.285257,1.446996,1.597308,1.756621,1.920508,2.091482,2.238672,2.409501,2.568345,2.733642,2.905711,0.04784,0.066162,0.075522,0.073415,0.082034,0.08344,0.088769,0.084988,0.079643,0.085265,0.086115,0.08951,0.082625,0.0834,0.084979,0.08022,0.083513,0.075199,0.040683,0.04696,0.065164,0.077665,0.095895,0.11107,0.128487,0.146839,0.165998,0.182155,0.198929,0.216982,0.236655,0.253434,0.27324,0.291432,0.311412,0.329732,0.00777,0.025438,0.03246,0.04584,0.054972,0.067137,0.083378,0.096057,0.110344,0.121658,0.135433,0.149741,0.165831,0.178727,0.192427,0.205144,0.21601,0.23349,hiphop
0.12543,0.319536,0.528503,0.695784,0.854654,1.034696,1.199535,1.346217,1.50356,1.655317,1.812423,1.973424,2.137812,2.293213,2.440358,2.599574,2.771393,2.916053,0.052031,0.059841,0.081685,0.065207,0.071226,0.086023,0.074299,0.081163,0.075257,0.087689,0.085892,0.076447,0.073619,0.073813,0.073383,0.077396,0.070555,0.067265,0.025045,0.040231,0.064619,0.082836,0.101197,0.122619,0.138528,0.155987,0.173281,0.189291,0.207609,0.226963,0.243884,0.262223,0.278439,0.296415,0.315777,0.332085,0.008845,0.019232,0.034566,0.045944,0.056996,0.069167,0.087367,0.09698,0.111559,0.123588,0.136819,0.150828,0.166668,0.178852,0.19202,0.205066,0.221126,0.234089,hiphop
